date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-22,WT0002L2,control,M,JHO,1,2,10,0,1
2023-07-22,WT0002L2,control,M,JHO,2,3,18,0,2
2023-07-22,WT0002L2,control,M,JHO,3,3,18,0,2
2023-07-22,WT0002L2,control,M,JHO,4,2,20,0,2
2023-07-22,WT0002L2,control,M,JHO,5,5,20,0,2
2023-07-22,WT0002L2,control,M,JHO,6,3,12,0,1
2023-07-22,WT0002L2,control,M,JHO,7,3,20,0,2
2023-07-22,WT0002L2,control,M,JHO,8,3,18,0,2
2023-07-22,WT0002L2,control,M,JHO,9,3,16,0,0
2023-07-22,WT0002L2,control,M,JHO,10,2,18,0,2
2023-07-22,WT0002L2,control,M,JHO,11,3,14,0,1
2023-07-22,WT0002L2,control,M,JHO,12,3,18,0,2
2023-07-22,WT0002L2,control,M,JHO,13,3,18,0,2
2023-07-22,WT0002L2,control,M,JHO,14,3,16,0,0
2023-07-22,WT0002L2,control,M,JHO,15,3,20,0,2
2023-07-22,WT0002L2,control,M,JHO,16,1,16,0,2
2023-07-22,WT0002L2,control,M,JHO,17,3,14,0,1
2023-07-22,WT0002L2,control,M,JHO,18,3,10,0,1
2023-07-22,WT0002L2,control,M,JHO,19,3,18,0,2
2023-07-22,WT0002L2,control,M,JHO,20,1,16,0,2
2023-07-22,WT0002L2,control,M,JHO,21,3,14,0,1
2023-07-22,WT0002L2,control,M,JHO,22,3,20,0,2
2023-07-22,WT0002L2,control,M,JHO,23,3,12,0,1
2023-07-22,WT0002L2,control,M,JHO,24,4,14,0,1
2023-07-22,WT0002L2,control,M,JHO,25,3,12,0,0
2023-07-22,WT0002L2,control,M,JHO,26,3,10,0,1
2023-07-22,WT0002L2,control,M,JHO,27,3,10,0,1
2023-07-22,WT0002L2,control,M,JHO,28,5,12,0,1
2023-07-22,WT0002L2,control,M,JHO,29,3,14,0,1
2023-07-22,WT0002L2,control,M,JHO,30,3,20,0,2
2023-07-22,WT0002L2,control,M,JHO,31,3,10,0,0
2023-07-22,WT0002L2,control,M,JHO,32,1,10,0,2
2023-07-22,WT0002L2,control,M,JHO,33,3,10,0,1
2023-07-22,WT0002L2,control,M,JHO,34,3,12,0,1
2023-07-22,WT0002L2,control,M,JHO,35,3,16,0,2
2023-07-22,WT0002L2,control,M,JHO,36,3,20,0,2
2023-07-22,WT0002L2,control,M,JHO,37,3,10,0,2
2023-07-22,WT0002L2,control,M,JHO,38,3,12,0,1
2023-07-22,WT0002L2,control,M,JHO,39,3,12,0,1
2023-07-22,WT0002L2,control,M,JHO,40,5,20,0,2
2023-07-22,WT0002L2,control,M,JHO,41,3,18,0,2
2023-07-22,WT0002L2,control,M,JHO,42,2,18,0,2
2023-07-22,WT0002L2,control,M,JHO,43,3,10,0,1
