date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-12,WT0002L2,control,M,mlp,1,3,16,0,2
2023-07-12,WT0002L2,control,M,mlp,2,3,12,0,2
2023-07-12,WT0002L2,control,M,mlp,3,3,14,0,2
2023-07-12,WT0002L2,control,M,mlp,4,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,5,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,6,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,7,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,8,3,12,0,1
2023-07-12,WT0002L2,control,M,mlp,9,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,10,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,11,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,12,3,16,0,2
2023-07-12,WT0002L2,control,M,mlp,13,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,14,3,14,0,1
2023-07-12,WT0002L2,control,M,mlp,15,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,16,3,18,0,2
2023-07-12,WT0002L2,control,M,mlp,17,3,12,0,1
2023-07-12,WT0002L2,control,M,mlp,18,3,12,0,2
2023-07-12,WT0002L2,control,M,mlp,19,3,14,0,1
2023-07-12,WT0002L2,control,M,mlp,20,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,21,3,12,0,1
2023-07-12,WT0002L2,control,M,mlp,22,3,16,0,2
2023-07-12,WT0002L2,control,M,mlp,23,3,14,0,2
2023-07-12,WT0002L2,control,M,mlp,24,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,25,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,26,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,27,3,12,0,1
2023-07-12,WT0002L2,control,M,mlp,28,3,16,0,2
2023-07-12,WT0002L2,control,M,mlp,29,3,16,0,2
2023-07-12,WT0002L2,control,M,mlp,30,3,16,0,2
2023-07-12,WT0002L2,control,M,mlp,31,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,32,3,14,0,1
2023-07-12,WT0002L2,control,M,mlp,33,3,10,0,1
2023-07-12,WT0002L2,control,M,mlp,34,3,14,0,1
2023-07-12,WT0002L2,control,M,mlp,35,3,16,0,1
2023-07-12,WT0002L2,control,M,mlp,36,3,10,0,1
2023-07-12,WT0002L2,control,M,mlp,37,3,18,0,2
2023-07-12,WT0002L2,control,M,mlp,38,3,14,0,1
2023-07-12,WT0002L2,control,M,mlp,39,3,10,0,1
2023-07-12,WT0002L2,control,M,mlp,40,3,12,0,1
2023-07-12,WT0002L2,control,M,mlp,41,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,42,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,43,3,16,0,0
2023-07-12,WT0002L2,control,M,mlp,44,3,18,0,2
2023-07-12,WT0002L2,control,M,mlp,45,3,14,0,1
2023-07-12,WT0002L2,control,M,mlp,46,3,10,0,1
2023-07-12,WT0002L2,control,M,mlp,47,3,12,0,1
2023-07-12,WT0002L2,control,M,mlp,48,3,18,0,2
2023-07-12,WT0002L2,control,M,mlp,49,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,50,3,16,0,2
2023-07-12,WT0002L2,control,M,mlp,51,3,10,0,1
2023-07-12,WT0002L2,control,M,mlp,52,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,53,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,54,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,55,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,56,3,20,0,2
2023-07-12,WT0002L2,control,M,mlp,57,3,12,0,1
2023-07-12,WT0002L2,control,M,mlp,58,3,22,0,2
2023-07-12,WT0002L2,control,M,mlp,59,3,14,0,2
2023-07-12,WT0002L2,control,M,mlp,60,3,18,0,2
