date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-25,WT0002L2,control,M,ACN,1,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,2,3,12,0,2
2023-07-25,WT0002L2,control,M,ACN,3,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,4,3,12,0,2
2023-07-25,WT0002L2,control,M,ACN,5,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,6,1,10,0,1
2023-07-25,WT0002L2,control,M,ACN,7,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,8,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,9,3,14,0,1
2023-07-25,WT0002L2,control,M,ACN,10,1,18,0,2
2023-07-25,WT0002L2,control,M,ACN,11,3,14,0,1
2023-07-25,WT0002L2,control,M,ACN,12,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,13,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,14,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,15,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,16,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,17,3,14,0,1
2023-07-25,WT0002L2,control,M,ACN,18,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,19,3,16,0,1
2023-07-25,WT0002L2,control,M,ACN,20,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,21,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,22,2,20,0,2
2023-07-25,WT0002L2,control,M,ACN,23,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,24,1,18,0,2
2023-07-25,WT0002L2,control,M,ACN,25,3,14,0,1
2023-07-25,WT0002L2,control,M,ACN,26,5,18,0,1
2023-07-25,WT0002L2,control,M,ACN,27,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,28,2,10,0,1
2023-07-25,WT0002L2,control,M,ACN,29,5,16,0,1
2023-07-25,WT0002L2,control,M,ACN,30,3,10,0,1
2023-07-25,WT0002L2,control,M,ACN,31,4,10,0,0
2023-07-25,WT0002L2,control,M,ACN,32,4,12,0,0
2023-07-25,WT0002L2,control,M,ACN,33,4,18,0,2
2023-07-25,WT0002L2,control,M,ACN,34,3,10,0,1
2023-07-25,WT0002L2,control,M,ACN,35,3,14,0,1
2023-07-25,WT0002L2,control,M,ACN,36,3,16,0,1
2023-07-25,WT0002L2,control,M,ACN,37,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,38,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,39,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,40,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,41,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,42,5,18,0,2
2023-07-25,WT0002L2,control,M,ACN,43,3,16,0,1
2023-07-25,WT0002L2,control,M,ACN,44,3,14,0,0
2023-07-25,WT0002L2,control,M,ACN,45,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,46,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,47,4,12,0,1
2023-07-25,WT0002L2,control,M,ACN,48,4,20,0,2
2023-07-25,WT0002L2,control,M,ACN,49,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,50,1,10,0,1
2023-07-25,WT0002L2,control,M,ACN,51,3,14,0,1
2023-07-25,WT0002L2,control,M,ACN,52,3,12,0,1
2023-07-25,WT0002L2,control,M,ACN,53,4,18,0,2
2023-07-25,WT0002L2,control,M,ACN,54,4,10,0,1
2023-07-25,WT0002L2,control,M,ACN,55,3,16,0,2
2023-07-25,WT0002L2,control,M,ACN,56,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,57,3,14,0,2
2023-07-25,WT0002L2,control,M,ACN,58,4,16,0,2
2023-07-25,WT0002L2,control,M,ACN,59,3,20,0,2
2023-07-25,WT0002L2,control,M,ACN,60,2,20,0,2
2023-07-25,WT0002L2,control,M,ACN,61,3,14,0,0
2023-07-25,WT0002L2,control,M,ACN,62,2,20,0,2
2023-07-25,WT0002L2,control,M,ACN,63,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,64,3,18,0,2
2023-07-25,WT0002L2,control,M,ACN,65,3,10,0,1
