date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-26,WT0002L1,control,M,MLP,1,5,16,0,2
2023-07-26,WT0002L1,control,M,MLP,2,3,18,0,2
2023-07-26,WT0002L1,control,M,MLP,3,3,14,0,1
2023-07-26,WT0002L1,control,M,MLP,4,3,18,0,2
2023-07-26,WT0002L1,control,M,MLP,5,3,20,0,1
2023-07-26,WT0002L1,control,M,MLP,6,4,14,0,1
2023-07-26,WT0002L1,control,M,MLP,7,3,10,0,1
2023-07-26,WT0002L1,control,M,MLP,8,3,14,0,1
2023-07-26,WT0002L1,control,M,MLP,9,1,10,0,1
2023-07-26,WT0002L1,control,M,MLP,10,3,20,0,1
2023-07-26,WT0002L1,control,M,MLP,11,3,12,0,2
2023-07-26,WT0002L1,control,M,MLP,12,3,20,0,2
2023-07-26,WT0002L1,control,M,MLP,13,3,16,0,1
2023-07-26,WT0002L1,control,M,MLP,14,5,18,0,1
2023-07-26,WT0002L1,control,M,MLP,15,3,12,0,1
2023-07-26,WT0002L1,control,M,MLP,16,3,10,0,1
2023-07-26,WT0002L1,control,M,MLP,17,3,14,0,1
2023-07-26,WT0002L1,control,M,MLP,18,3,14,0,1
2023-07-26,WT0002L1,control,M,MLP,19,3,10,0,1
2023-07-26,WT0002L1,control,M,MLP,20,3,10,0,1
2023-07-26,WT0002L1,control,M,MLP,21,3,20,0,2
2023-07-26,WT0002L1,control,M,MLP,22,3,18,0,2
2023-07-26,WT0002L1,control,M,MLP,23,3,20,0,1
2023-07-26,WT0002L1,control,M,MLP,24,3,14,0,1
2023-07-26,WT0002L1,control,M,MLP,25,4,12,0,1
2023-07-26,WT0002L1,control,M,MLP,26,4,18,0,1
2023-07-26,WT0002L1,control,M,MLP,27,3,10,0,1
2023-07-26,WT0002L1,control,M,MLP,28,3,18,0,1
2023-07-26,WT0002L1,control,M,MLP,29,3,16,0,1
2023-07-26,WT0002L1,control,M,MLP,30,3,18,0,1
2023-07-26,WT0002L1,control,M,MLP,31,3,16,0,2
2023-07-26,WT0002L1,control,M,MLP,32,3,20,0,0
2023-07-26,WT0002L1,control,M,MLP,33,3,10,0,1
2023-07-26,WT0002L1,control,M,MLP,34,2,20,0,2
2023-07-26,WT0002L1,control,M,MLP,35,3,18,0,2
2023-07-26,WT0002L1,control,M,MLP,36,2,10,0,1
2023-07-26,WT0002L1,control,M,MLP,37,3,10,0,1
2023-07-26,WT0002L1,control,M,MLP,38,1,12,0,1
2023-07-26,WT0002L1,control,M,MLP,39,3,18,0,2
2023-07-26,WT0002L1,control,M,MLP,40,3,10,0,1
2023-07-26,WT0002L1,control,M,MLP,41,3,20,0,2
2023-07-26,WT0002L1,control,M,MLP,42,4,20,0,1
2023-07-26,WT0002L1,control,M,MLP,43,3,12,0,2
2023-07-26,WT0002L1,control,M,MLP,44,3,20,0,1
2023-07-26,WT0002L1,control,M,MLP,45,5,20,0,2
2023-07-26,WT0002L1,control,M,MLP,46,3,18,0,1
2023-07-26,WT0002L1,control,M,MLP,47,2,20,0,2
