date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-24,WT0002L2,control,M,ACN,1,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,2,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,3,3,14,0,1
2023-07-24,WT0002L2,control,M,ACN,4,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,5,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,6,2,20,0,2
2023-07-24,WT0002L2,control,M,ACN,7,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,8,2,18,0,2
2023-07-24,WT0002L2,control,M,ACN,9,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,10,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,11,5,20,0,2
2023-07-24,WT0002L2,control,M,ACN,12,3,14,0,1
2023-07-24,WT0002L2,control,M,ACN,13,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,14,3,16,0,2
2023-07-24,WT0002L2,control,M,ACN,15,3,16,0,1
2023-07-24,WT0002L2,control,M,ACN,16,3,16,0,0
2023-07-24,WT0002L2,control,M,ACN,17,3,16,0,1
2023-07-24,WT0002L2,control,M,ACN,18,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,19,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,20,3,14,0,1
2023-07-24,WT0002L2,control,M,ACN,21,3,20,0,2
2023-07-24,WT0002L2,control,M,ACN,22,3,10,0,2
2023-07-24,WT0002L2,control,M,ACN,23,3,14,0,0
2023-07-24,WT0002L2,control,M,ACN,24,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,25,2,20,0,2
2023-07-24,WT0002L2,control,M,ACN,26,3,16,0,2
2023-07-24,WT0002L2,control,M,ACN,27,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,28,2,14,0,0
2023-07-24,WT0002L2,control,M,ACN,29,3,14,0,0
2023-07-24,WT0002L2,control,M,ACN,30,3,10,0,1
2023-07-24,WT0002L2,control,M,ACN,31,3,14,0,0
2023-07-24,WT0002L2,control,M,ACN,32,3,16,0,2
2023-07-24,WT0002L2,control,M,ACN,33,3,12,0,0
2023-07-24,WT0002L2,control,M,ACN,34,2,16,0,2
2023-07-24,WT0002L2,control,M,ACN,35,3,14,0,2
2023-07-24,WT0002L2,control,M,ACN,36,3,10,0,1
2023-07-24,WT0002L2,control,M,ACN,37,5,16,0,1
2023-07-24,WT0002L2,control,M,ACN,38,3,10,0,2
2023-07-24,WT0002L2,control,M,ACN,39,3,16,0,2
2023-07-24,WT0002L2,control,M,ACN,40,5,14,0,1
2023-07-24,WT0002L2,control,M,ACN,41,3,10,0,2
2023-07-24,WT0002L2,control,M,ACN,42,3,14,0,1
2023-07-24,WT0002L2,control,M,ACN,43,3,14,0,1
2023-07-24,WT0002L2,control,M,ACN,44,4,12,0,1
2023-07-24,WT0002L2,control,M,ACN,45,4,20,0,2
2023-07-24,WT0002L2,control,M,ACN,46,3,20,0,2
2023-07-24,WT0002L2,control,M,ACN,47,1,20,0,2
2023-07-24,WT0002L2,control,M,ACN,48,3,20,0,2
2023-07-24,WT0002L2,control,M,ACN,49,2,12,0,0
2023-07-24,WT0002L2,control,M,ACN,50,4,14,0,1
2023-07-24,WT0002L2,control,M,ACN,51,3,14,0,1
2023-07-24,WT0002L2,control,M,ACN,52,3,14,0,0
2023-07-24,WT0002L2,control,M,ACN,53,3,10,0,1
2023-07-24,WT0002L2,control,M,ACN,54,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,55,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,56,1,20,0,2
2023-07-24,WT0002L2,control,M,ACN,57,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,58,5,10,0,1
2023-07-24,WT0002L2,control,M,ACN,59,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,60,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,61,5,16,0,1
2023-07-24,WT0002L2,control,M,ACN,62,3,20,0,2
2023-07-24,WT0002L2,control,M,ACN,63,3,16,0,2
2023-07-24,WT0002L2,control,M,ACN,64,3,16,0,2
2023-07-24,WT0002L2,control,M,ACN,65,4,18,0,2
2023-07-24,WT0002L2,control,M,ACN,66,5,10,0,1
2023-07-24,WT0002L2,control,M,ACN,67,3,10,0,0
2023-07-24,WT0002L2,control,M,ACN,68,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,69,3,12,0,1
2023-07-24,WT0002L2,control,M,ACN,70,3,10,0,1
2023-07-24,WT0002L2,control,M,ACN,71,2,10,0,1
2023-07-24,WT0002L2,control,M,ACN,72,1,12,0,1
2023-07-24,WT0002L2,control,M,ACN,73,3,20,0,2
2023-07-24,WT0002L2,control,M,ACN,74,3,16,0,2
2023-07-24,WT0002L2,control,M,ACN,75,3,20,0,2
2023-07-24,WT0002L2,control,M,ACN,76,3,18,0,2
2023-07-24,WT0002L2,control,M,ACN,77,3,16,0,2
2023-07-24,WT0002L2,control,M,ACN,78,3,12,0,1
