date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-17,WT0001L1,control,F,ACN,1,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,2,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,3,3,14,0,2
2023-07-17,WT0001L1,control,F,ACN,4,3,14,0,1
2023-07-17,WT0001L1,control,F,ACN,5,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,6,3,14,0,1
2023-07-17,WT0001L1,control,F,ACN,7,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,8,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,9,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,10,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,11,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,12,3,16,0,2
2023-07-17,WT0001L1,control,F,ACN,13,3,12,0,2
2023-07-17,WT0001L1,control,F,ACN,14,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,15,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,16,3,16,0,2
2023-07-17,WT0001L1,control,F,ACN,17,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,18,3,12,0,2
2023-07-17,WT0001L1,control,F,ACN,19,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,20,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,21,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,22,3,12,0,2
2023-07-17,WT0001L1,control,F,ACN,23,3,16,0,1
2023-07-17,WT0001L1,control,F,ACN,24,3,18,0,0
2023-07-17,WT0001L1,control,F,ACN,25,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,26,3,18,0,1
2023-07-17,WT0001L1,control,F,ACN,27,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,28,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,29,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,30,3,16,0,1
2023-07-17,WT0001L1,control,F,ACN,31,3,18,0,2
2023-07-17,WT0001L1,control,F,ACN,32,3,20,0,1
2023-07-17,WT0001L1,control,F,ACN,33,3,20,0,1
2023-07-17,WT0001L1,control,F,ACN,34,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,35,3,16,0,1
2023-07-17,WT0001L1,control,F,ACN,36,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,37,3,18,0,2
2023-07-17,WT0001L1,control,F,ACN,38,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,39,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,40,3,22,0,1
2023-07-17,WT0001L1,control,F,ACN,41,3,18,0,2
2023-07-17,WT0001L1,control,F,ACN,42,3,10,0,0
2023-07-17,WT0001L1,control,F,ACN,43,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,44,3,18,0,2
2023-07-17,WT0001L1,control,F,ACN,45,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,46,3,16,0,1
2023-07-17,WT0001L1,control,F,ACN,47,3,22,0,0
2023-07-17,WT0001L1,control,F,ACN,48,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,49,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,50,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,51,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,52,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,53,3,14,0,1
2023-07-17,WT0001L1,control,F,ACN,54,3,14,0,1
2023-07-17,WT0001L1,control,F,ACN,55,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,56,3,10,0,2
2023-07-17,WT0001L1,control,F,ACN,57,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,58,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,59,3,16,0,2
2023-07-17,WT0001L1,control,F,ACN,60,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,61,3,20,0,1
2023-07-17,WT0001L1,control,F,ACN,62,3,20,0,1
2023-07-17,WT0001L1,control,F,ACN,63,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,64,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,65,3,16,0,1
2023-07-17,WT0001L1,control,F,ACN,66,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,67,3,18,0,2
2023-07-17,WT0001L1,control,F,ACN,68,3,18,0,2
2023-07-17,WT0001L1,control,F,ACN,69,3,18,0,1
2023-07-17,WT0001L1,control,F,ACN,70,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,71,3,10,0,1
2023-07-17,WT0001L1,control,F,ACN,72,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,73,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,74,3,12,0,1
2023-07-17,WT0001L1,control,F,ACN,75,3,16,0,2
2023-07-17,WT0001L1,control,F,ACN,76,3,16,0,1
2023-07-17,WT0001L1,control,F,ACN,77,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,78,3,20,0,2
2023-07-17,WT0001L1,control,F,ACN,79,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,80,3,22,0,2
2023-07-17,WT0001L1,control,F,ACN,81,3,10,0,2
2023-07-17,WT0001L1,control,F,ACN,82,3,16,0,2
