date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-11,WT0001R2,control,F,HJO,1,3,20,0,2
2023-07-11,WT0001R2,control,F,HJO,2,3,22,0,2
2023-07-11,WT0001R2,control,F,HJO,3,3,20,0,2
2023-07-11,WT0001R2,control,F,HJO,4,3,18,0,2
2023-07-11,WT0001R2,control,F,HJO,5,3,18,0,2
2023-07-11,WT0001R2,control,F,HJO,6,3,10,0,1
2023-07-11,WT0001R2,control,F,HJO,7,3,18,0,2
2023-07-11,WT0001R2,control,F,HJO,8,3,18,0,2
2023-07-11,WT0001R2,control,F,HJO,9,3,14,0,1
2023-07-11,WT0001R2,control,F,HJO,10,3,14,0,1
2023-07-11,WT0001R2,control,F,HJO,11,3,10,0,2
2023-07-11,WT0001R2,control,F,HJO,12,3,10,0,2
2023-07-11,WT0001R2,control,F,HJO,13,3,20,0,2
2023-07-11,WT0001R2,control,F,HJO,14,3,10,0,1
2023-07-11,WT0001R2,control,F,HJO,15,3,12,0,2
2023-07-11,WT0001R2,control,F,HJO,16,3,18,0,2
2023-07-11,WT0001R2,control,F,HJO,17,3,22,0,2
2023-07-11,WT0001R2,control,F,HJO,18,3,16,0,1
2023-07-11,WT0001R2,control,F,HJO,19,3,22,0,2
2023-07-11,WT0001R2,control,F,HJO,20,3,20,0,1
2023-07-11,WT0001R2,control,F,HJO,21,3,22,0,1
2023-07-11,WT0001R2,control,F,HJO,22,3,16,0,2
2023-07-11,WT0001R2,control,F,HJO,23,3,14,0,0
2023-07-11,WT0001R2,control,F,HJO,24,3,10,0,1
2023-07-11,WT0001R2,control,F,HJO,25,3,22,0,1
2023-07-11,WT0001R2,control,F,HJO,26,3,18,0,2
2023-07-11,WT0001R2,control,F,HJO,27,3,14,0,2
2023-07-11,WT0001R2,control,F,HJO,28,3,22,0,1
2023-07-11,WT0001R2,control,F,HJO,29,3,22,0,2
2023-07-11,WT0001R2,control,F,HJO,30,3,20,0,1
2023-07-11,WT0001R2,control,F,HJO,31,3,12,0,2
2023-07-11,WT0001R2,control,F,HJO,32,3,20,0,2
2023-07-11,WT0001R2,control,F,HJO,33,3,10,0,1
2023-07-11,WT0001R2,control,F,HJO,34,3,22,0,2
2023-07-11,WT0001R2,control,F,HJO,35,3,22,0,1
2023-07-11,WT0001R2,control,F,HJO,36,3,16,0,1
2023-07-11,WT0001R2,control,F,HJO,37,3,18,0,1
2023-07-11,WT0001R2,control,F,HJO,38,3,12,0,1
2023-07-11,WT0001R2,control,F,HJO,39,3,16,0,2
2023-07-11,WT0001R2,control,F,HJO,40,3,14,0,1
2023-07-11,WT0001R2,control,F,HJO,41,3,12,0,1
2023-07-11,WT0001R2,control,F,HJO,42,3,16,0,2
2023-07-11,WT0001R2,control,F,HJO,43,3,12,0,1
2023-07-11,WT0001R2,control,F,HJO,44,3,14,0,1
2023-07-11,WT0001R2,control,F,HJO,45,3,22,0,2
2023-07-11,WT0001R2,control,F,HJO,46,3,18,0,2
