date,subject,condition,sex,experimenter,trial_num,platform,distance,laser_trial,outcome
2023-07-25,WT0001L1,control,F,JHO,1,4,12,0,2
2023-07-25,WT0001L1,control,F,JHO,2,3,14,0,2
2023-07-25,WT0001L1,control,F,JHO,3,3,16,0,2
2023-07-25,WT0001L1,control,F,JHO,4,4,20,0,2
2023-07-25,WT0001L1,control,F,JHO,5,3,20,0,2
2023-07-25,WT0001L1,control,F,JHO,6,5,18,0,2
2023-07-25,WT0001L1,control,F,JHO,7,3,16,0,2
2023-07-25,WT0001L1,control,F,JHO,8,5,12,0,1
2023-07-25,WT0001L1,control,F,JHO,9,4,18,0,2
2023-07-25,WT0001L1,control,F,JHO,10,3,20,0,2
2023-07-25,WT0001L1,control,F,JHO,11,3,18,0,1
2023-07-25,WT0001L1,control,F,JHO,12,3,12,0,1
2023-07-25,WT0001L1,control,F,JHO,13,1,16,0,1
2023-07-25,WT0001L1,control,F,JHO,14,3,16,0,1
2023-07-25,WT0001L1,control,F,JHO,15,3,10,0,1
2023-07-25,WT0001L1,control,F,JHO,16,3,10,0,1
2023-07-25,WT0001L1,control,F,JHO,17,3,20,0,2
2023-07-25,WT0001L1,control,F,JHO,18,5,20,0,1
2023-07-25,WT0001L1,control,F,JHO,19,3,20,0,2
2023-07-25,WT0001L1,control,F,JHO,20,1,12,0,1
2023-07-25,WT0001L1,control,F,JHO,21,3,10,0,1
2023-07-25,WT0001L1,control,F,JHO,22,1,18,0,2
2023-07-25,WT0001L1,control,F,JHO,23,3,20,0,2
2023-07-25,WT0001L1,control,F,JHO,24,3,16,0,1
2023-07-25,WT0001L1,control,F,JHO,25,3,14,0,1
2023-07-25,WT0001L1,control,F,JHO,26,3,18,0,1
2023-07-25,WT0001L1,control,F,JHO,27,3,20,0,2
2023-07-25,WT0001L1,control,F,JHO,28,3,12,0,1
2023-07-25,WT0001L1,control,F,JHO,29,1,16,0,1
2023-07-25,WT0001L1,control,F,JHO,30,3,20,0,2
2023-07-25,WT0001L1,control,F,JHO,31,3,18,0,1
2023-07-25,WT0001L1,control,F,JHO,32,3,12,0,2
2023-07-25,WT0001L1,control,F,JHO,33,3,10,0,1
2023-07-25,WT0001L1,control,F,JHO,34,1,16,0,1
2023-07-25,WT0001L1,control,F,JHO,35,3,20,0,2
2023-07-25,WT0001L1,control,F,JHO,36,1,14,0,2
2023-07-25,WT0001L1,control,F,JHO,37,3,14,0,1
2023-07-25,WT0001L1,control,F,JHO,38,3,14,0,1
2023-07-25,WT0001L1,control,F,JHO,39,3,14,0,1
2023-07-25,WT0001L1,control,F,JHO,40,3,10,0,1
2023-07-25,WT0001L1,control,F,JHO,41,3,10,0,1
2023-07-25,WT0001L1,control,F,JHO,42,3,18,0,2
2023-07-25,WT0001L1,control,F,JHO,43,3,14,0,1
2023-07-25,WT0001L1,control,F,JHO,44,4,18,0,2
2023-07-25,WT0001L1,control,F,JHO,45,1,12,0,1
2023-07-25,WT0001L1,control,F,JHO,46,3,14,0,1
2023-07-25,WT0001L1,control,F,JHO,47,3,14,0,2
2023-07-25,WT0001L1,control,F,JHO,48,2,12,0,1
2023-07-25,WT0001L1,control,F,JHO,49,3,10,0,1
2023-07-25,WT0001L1,control,F,JHO,50,3,16,0,1
2023-07-25,WT0001L1,control,F,JHO,51,3,14,0,1
